timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
187,-0.020000037,-2.2,-0.34297115,0.0204,44.0,29.145454,0.0,27.0,3206.0,954.0,1.0,72.4706,70.0
188,1.0,-2.2,-0.37193674,0.0198,44.0,37.618183,0.0,25.0,4138.0,954.0,1.0,75.888535,90.0
189,1.0,-2.2,-0.46553388,0.0175,44.0,36.127274,0.0,18.0,3974.0,955.0,1.0,86.933,10.0
190,1.0,-1.9,-0.5948081,0.0159,38.0,46.105263,0.0,11.0,4380.0,828.0,1.0,102.187355,50.0
191,-0.33499998,-1.9,-0.27887344,0.0267,38.0,36.65263,0.0,42.0,3482.0,828.0,1.0,64.90707,50.0
192,1.0,-1.9,-0.46178707,0.019,38.0,40.073685,0.0,20.0,3807.0,828.0,1.0,86.490875,50.0
193,1.0,-1.9,-0.46370116,0.0185,38.0,44.389473,0.0,19.0,4217.0,828.0,1.0,86.716736,30.0
194,1.0,-1.9,-0.49239317,0.0179,38.0,51.673683,0.0,17.0,4909.0,829.0,1.0,90.102394,10.0
195,1.0,-1.9,-0.54674745,0.0163,38.0,51.242104,0.0,12.0,4868.0,829.0,1.0,96.5162,30.0
196,-0.03000002,-1.9,-0.3895384,0.0206,38.0,49.494736,0.0,25.0,4702.0,828.0,1.0,77.96553,10.0
197,-0.475,-1.9,-0.23709507,0.0295,38.0,37.747368,0.0,66.0,3586.0,828.0,1.0,59.97722,90.0
198,-0.40500003,-1.9,-0.24939097,0.0281,38.0,29.526316,0.0,46.0,2805.0,830.0,1.0,61.428135,10.0
199,-0.48499998,-1.9,-0.2288072,0.0297,38.0,33.989475,0.0,117.0,3229.0,828.0,1.0,58.99925,70.0
200,-0.48499998,-1.9,-0.22116871,0.0297,38.0,28.926315,0.0,84.0,2748.0,832.0,1.0,58.097908,30.0
201,-0.475,-1.6,-0.23588756,0.0295,32.0,38.65263,0.0,71.0,3672.0,831.0,1.0,59.834732,10.0
202,-0.12500004,-1.7,-0.4073739,0.0225,34.0,65.54483,0.0,24.0,4752.0,639.0,1.0,80.07012,10.0
203,-0.05999997,-1.7,-0.38149112,0.0212,34.0,46.658825,0.0,24.0,3966.0,743.0,1.0,77.01595,50.0
204,-0.049999986,-1.7,-0.39598626,0.021,34.0,53.211765,0.0,24.0,4523.0,743.0,1.0,78.72638,90.0
205,-0.03500001,-1.7,-0.4160305,0.0207,34.0,45.24706,0.0,23.0,3846.0,744.0,1.0,81.0916,70.0
206,-0.265,-1.7,-0.32947242,0.0253,34.0,34.32941,0.0,36.0,2918.0,743.0,1.0,70.87775,30.0
207,-0.51000005,-1.7,-0.24570869,0.0302,34.0,38.22353,0.0,90.0,3249.0,743.0,1.0,60.993626,30.0
208,-0.52000004,-1.7,-0.24382602,0.0304,34.0,36.2,0.0,53.0,3077.0,748.0,1.0,60.77147,30.0
209,-0.51500005,-1.7,-0.2548425,0.0303,34.0,31.117647,0.0,96.0,2645.0,746.0,1.0,62.071415,50.0
210,-0.070000045,-1.7,-0.42216387,0.0214,34.0,49.52941,0.0,25.0,4210.0,746.0,1.0,81.81534,10.0
211,-0.52000004,-1.7,-0.26007408,0.0304,34.0,35.058823,0.0,54.0,2980.0,749.0,1.0,62.68874,50.0
