timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target,masterk8s2_cpu,masterk8s2_mem,worker2_cpu,worker2_mem,worker21_cpu,worker21_mem,worker22_cpu,worker22_mem
776,-0.445,-1.9,-1.3977146,0.0289,38.0,47.168423,0.0,147.0,4481.0,799.0,1.0,196.93033,50.0,71,10,<unknown>,<unknown>,24,5,30,4
777,-0.45500007,-1.9,-1.3172052,0.0291,38.0,47.557896,0.0,166.0,4518.0,802.0,1.0,187.4302,70.0,69,10,<unknown>,<unknown>,34,5,30,4
778,-0.45,-1.9,-1.2962791,0.029,38.0,46.31579,0.0,141.0,4400.0,800.0,1.0,184.96094,10.0,69,10,<unknown>,<unknown>,27,5,28,4
779,-0.45500007,-1.9,-1.2701464,0.0291,38.0,45.389473,0.0,159.0,4312.0,801.0,1.0,181.87727,30.0,72,10,<unknown>,<unknown>,23,5,28,4
780,-0.45,-1.9,-1.2378825,0.029,38.0,47.305264,0.0,160.0,4494.0,801.0,1.0,178.07013,10.0,68,10,<unknown>,<unknown>,31,5,29,4
781,-0.45,-1.9,-1.235765,0.029,38.0,45.442104,0.0,164.0,4317.0,803.0,1.0,177.82027,10.0,69,10,<unknown>,<unknown>,29,5,28,4
782,-0.445,-1.9,-1.2974169,0.0289,38.0,43.63158,0.0,138.0,4145.0,803.0,1.0,185.0952,90.0,71,10,<unknown>,<unknown>,22,5,27,4
783,-0.445,-1.9,-1.2466272,0.0289,38.0,42.65263,0.0,150.0,4052.0,808.0,1.0,179.102,30.0,69,10,<unknown>,<unknown>,30,5,29,4
784,-0.445,-1.9,-1.297705,0.0289,38.0,41.36842,0.0,138.0,3930.0,804.0,1.0,185.1292,50.0,69,10,<unknown>,<unknown>,30,5,28,4
785,-0.46500006,-1.9,-1.3088408,0.0293,38.0,41.842106,0.0,145.0,3975.0,802.0,1.0,186.4432,10.0,72,10,<unknown>,<unknown>,23,5,25,4
786,-0.445,-1.9,-1.3050181,0.0289,38.0,35.968422,0.0,131.0,3417.0,804.0,1.0,185.99213,70.0,71,10,<unknown>,<unknown>,28,5,26,4
787,-0.445,-1.9,-1.2907983,0.0289,38.0,35.526318,0.0,128.0,3375.0,802.0,1.0,184.3142,90.0,70,10,<unknown>,<unknown>,31,5,26,4
788,-0.45,-1.9,-1.3344876,0.029,38.0,35.08421,0.0,149.0,3333.0,802.0,1.0,189.46953,50.0,73,10,<unknown>,<unknown>,22,5,21,4
789,-0.45,-1.9,-1.2965548,0.029,38.0,30.347368,0.0,128.0,2883.0,802.0,1.0,184.99347,70.0,74,10,<unknown>,<unknown>,22,5,23,4
790,-0.445,-1.9,-1.3388531,0.0289,38.0,27.673685,0.0,130.0,2629.0,804.0,1.0,189.98466,30.0,75,10,<unknown>,<unknown>,29,5,22,4
791,-0.45,-1.9,-1.3217266,0.029,38.0,28.242105,0.0,126.0,2683.0,803.0,1.0,187.96373,30.0,77,10,<unknown>,<unknown>,20,5,18,4
792,-0.445,-1.9,-1.3412532,0.0289,38.0,24.11579,0.0,123.0,2291.0,804.0,1.0,190.26787,10.0,78,10,<unknown>,<unknown>,18,5,18,4
793,-0.435,-1.9,-1.3227328,0.0287,38.0,21.463158,0.0,123.0,2039.0,804.0,1.0,188.08247,90.0,78,10,<unknown>,<unknown>,20,5,18,4
794,-0.44,-1.9,-1.334269,0.0288,38.0,20.305264,0.0,125.0,1929.0,805.0,1.0,189.44374,30.0,81,10,<unknown>,<unknown>,15,5,14,4
795,-0.45,-1.9,-1.3305395,0.029,38.0,18.705263,0.0,133.0,1777.0,805.0,1.0,189.00366,70.0,83,10,<unknown>,<unknown>,10,5,14,4
796,-0.44,-1.9,-1.3308378,0.0288,38.0,21.042105,0.0,135.0,1999.0,806.0,1.0,189.03886,50.0,83,10,<unknown>,<unknown>,10,5,14,4
797,-0.55,-1.65,-1.3654826,0.031,33.0,23.648485,0.0,136.0,1951.0,699.0,1.0,193.12694,70.0,85,10,<unknown>,<unknown>,14,5,11,4
798,-0.54,-1.65,-1.3709277,0.0308,33.0,27.151516,0.0,131.0,2240.0,701.0,1.0,193.76947,30.0,86,10,<unknown>,<unknown>,13,5,10,4
799,-0.58,-1.65,-1.3612024,0.0316,33.0,27.866667,0.0,140.0,2299.0,703.0,1.0,192.62187,70.0,86,10,<unknown>,<unknown>,14,5,11,4
800,-0.56,-1.65,-1.3780147,0.0312,33.0,30.012121,0.0,123.0,2476.0,703.0,1.0,194.60573,90.0,85,10,<unknown>,<unknown>,14,5,11,4
801,-0.57,-1.65,-1.3619672,0.0314,33.0,36.60606,0.0,83.0,3020.0,708.0,1.0,192.71213,90.0,82,10,<unknown>,<unknown>,17,5,13,4
802,-0.56,-1.65,-1.3765424,0.0312,33.0,37.333332,0.0,59.0,3080.0,708.0,1.0,194.432,10.0,83,10,<unknown>,<unknown>,19,5,13,4
803,-0.545,-1.65,-1.3418238,0.0309,33.0,42.69091,0.0,135.0,3522.0,710.0,1.0,190.3352,30.0,81,10,<unknown>,<unknown>,19,5,14,4
804,-0.56,-1.65,-1.3779023,0.0312,33.0,43.951515,0.0,128.0,3626.0,707.0,1.0,194.59247,90.0,73,10,<unknown>,<unknown>,12,5,20,4
805,-0.55,-1.65,-1.3680452,0.031,33.0,26.630302,0.0,128.0,2197.0,712.0,1.0,193.42934,70.0,86,10,<unknown>,<unknown>,13,5,13,4
806,-0.57,-1.65,-1.4012316,0.0314,33.0,25.539394,0.0,140.0,2107.0,710.0,1.0,197.34534,50.0,86,10,<unknown>,<unknown>,7,5,12,4
807,-0.555,-1.65,-1.4530329,0.0311,33.0,26.81212,0.0,125.0,2212.0,710.0,1.0,203.45787,50.0,83,10,<unknown>,<unknown>,6,5,12,4
808,-0.57,-1.65,-1.3970758,0.0314,33.0,28.315151,0.0,133.0,2336.0,710.0,1.0,196.85493,70.0,91,10,<unknown>,<unknown>,10,5,14,4
809,-0.57500005,-1.65,-1.4487469,0.0315,33.0,29.430304,0.0,128.0,2428.0,712.0,1.0,202.95213,50.0,91,10,<unknown>,<unknown>,7,5,15,4
810,-0.555,-1.65,-1.4557322,0.0311,33.0,36.860607,0.0,138.0,3041.0,712.0,1.0,203.7764,70.0,87,10,<unknown>,<unknown>,12,5,15,4
811,-0.56500006,-1.65,-1.4951525,0.0313,33.0,34.49697,0.0,155.0,2846.0,711.0,1.0,208.428,50.0,90,10,<unknown>,<unknown>,19,5,16,4
812,-0.56500006,-1.65,-1.5616825,0.0313,33.0,39.30909,0.0,207.0,3243.0,713.0,1.0,216.27853,10.0,76,10,<unknown>,<unknown>,17,5,19,4
813,-0.56,-1.65,-1.5693368,0.0312,33.0,43.70909,0.0,255.0,3606.0,715.0,1.0,217.18173,10.0,76,10,<unknown>,<unknown>,18,5,19,4
814,-0.57,-1.65,-1.6021322,0.0314,33.0,44.618183,0.0,262.0,3681.0,716.0,1.0,221.0516,70.0,74,10,<unknown>,<unknown>,28,5,19,4
815,-0.55,-1.65,-1.632387,0.031,33.0,45.066666,0.0,207.0,3718.0,718.0,1.0,224.62167,30.0,73,10,<unknown>,<unknown>,26,5,22,4
816,-0.555,-1.65,-1.6504238,0.0311,33.0,47.78182,0.0,142.0,3942.0,720.0,1.0,226.75,90.0,74,10,<unknown>,<unknown>,23,5,23,4
817,-0.59000015,-1.65,-1.6665847,0.0318,33.0,50.424244,0.0,65.0,4160.0,719.0,1.0,228.657,50.0,71,10,<unknown>,<unknown>,34,5,23,4
818,1.0,-2.05,-1.8594028,0.0199,41.0,62.92121,0.0,20.0,5191.0,719.0,1.0,251.40953,90.0,47,10,<unknown>,<unknown>,33,5,32,4
819,1.0,-2.05,-1.819313,0.0191,41.0,51.121952,0.0,21.0,5240.0,885.0,1.0,246.67894,10.0,54,10,<unknown>,<unknown>,30,5,35,4
820,-0.40500006,-2.05,-1.5081357,0.0281,41.0,38.47805,0.0,65.0,3944.0,888.0,1.0,209.96,90.0,76,10,<unknown>,<unknown>,28,5,26,4
821,-0.40500006,-2.05,-1.5063967,0.0281,41.0,38.02927,0.0,54.0,3898.0,886.0,1.0,209.7548,10.0,72,10,<unknown>,<unknown>,27,5,24,4
822,-0.42500004,-2.05,-1.5058248,0.0285,41.0,38.946342,0.0,103.0,3992.0,887.0,1.0,209.68733,90.0,73,10,<unknown>,<unknown>,21,5,26,4
823,-0.39499998,-2.05,-1.498844,0.0279,41.0,38.692684,0.0,114.0,3966.0,887.0,1.0,208.8636,70.0,76,10,<unknown>,<unknown>,27,5,26,4
824,-0.41500005,-1.6,-1.6039096,0.0283,32.0,39.07317,0.0,118.0,4005.0,890.0,1.0,221.26134,30.0,74,10,<unknown>,<unknown>,29,5,24,4
825,-0.625,-1.6,-1.6086475,0.0325,32.0,51.4875,0.0,109.0,4119.0,697.0,1.0,221.8204,50.0,69,10,<unknown>,<unknown>,24,5,24,4
826,1.0,-2.05,-1.8558825,0.0187,41.0,64.425,0.0,16.0,5154.0,695.0,1.0,250.99414,10.0,40,10,<unknown>,<unknown>,47,5,26,4
827,-0.41500005,-2.05,-1.5131974,0.0283,41.0,34.712196,0.0,121.0,3558.0,883.0,1.0,210.5573,50.0,75,10,<unknown>,<unknown>,30,5,23,4
828,-0.41500005,-2.05,-1.4601508,0.0283,41.0,33.287804,0.0,84.0,3412.0,884.0,1.0,204.2978,90.0,75,10,<unknown>,<unknown>,21,5,24,4
829,-0.41500005,-2.05,-1.4281474,0.0283,41.0,33.912193,0.0,82.0,3476.0,886.0,1.0,200.5214,90.0,77,10,<unknown>,<unknown>,23,5,24,4
830,1.0,-2.05,-1.9006932,0.0147,41.0,47.112194,0.0,8.0,4829.0,886.0,1.0,256.2818,50.0,12,10,<unknown>,<unknown>,31,5,34,4
831,1.0,-2.3,-1.5197521,0.0189,46.0,32.443478,0.0,22.0,3731.0,985.0,1.0,211.33075,30.0,65,10,<unknown>,<unknown>,23,5,27,5
832,1.0,-2.3,-1.7085017,0.0161,46.0,34.130436,0.0,13.0,3925.0,987.0,1.0,233.6032,70.0,46,10,<unknown>,<unknown>,26,5,27,5
833,1.0,-2.3,-1.6395892,0.0183,46.0,30.086956,0.0,20.0,3460.0,989.0,1.0,225.47153,90.0,66,10,<unknown>,<unknown>,23,5,22,5
834,-0.37000003,-2.3,-1.3509011,0.0274,46.0,21.991304,0.0,70.0,2529.0,991.0,1.0,191.40633,50.0,81,10,<unknown>,<unknown>,14,5,15,5
835,-0.055,-2.3,-1.4994396,0.0211,46.0,27.495651,0.0,30.0,3162.0,990.0,1.0,208.93387,70.0,78,10,<unknown>,<unknown>,19,5,19,5
836,-0.19500005,-2.3,-1.4262266,0.0239,46.0,27.252174,0.0,39.0,3134.0,991.0,1.0,200.29474,90.0,78,10,<unknown>,<unknown>,18,5,18,5
837,-0.35500005,-2.3,-1.3784847,0.0271,46.0,25.878262,0.0,74.0,2976.0,991.0,1.0,194.6612,90.0,80,10,<unknown>,<unknown>,17,5,15,5
838,-0.43000004,-1.85,-1.4303023,0.0286,37.0,29.664865,0.0,59.0,2744.0,802.0,1.0,200.77567,30.0,75,10,<unknown>,<unknown>,23,5,18,5
839,-0.485,-1.8000001,-1.4444113,0.0297,36.0,31.222221,0.0,136.0,2810.0,781.0,1.0,202.44054,50.0,76,10,<unknown>,<unknown>,15,5,14,4
840,-0.5,-1.75,-1.458209,0.03,35.0,31.188889,0.0,109.0,2807.0,781.0,1.0,204.06866,70.0,81,10,<unknown>,<unknown>,16,5,18,4
841,-0.5,-1.75,-1.4802865,0.03,35.0,33.05143,0.0,56.0,2892.0,760.0,1.0,206.6738,30.0,74,10,<unknown>,<unknown>,22,5,17,4
842,-0.5,-1.75,-1.4690068,0.03,35.0,33.05143,0.0,74.0,2892.0,763.0,1.0,205.3428,90.0,77,10,<unknown>,<unknown>,15,5,17,4
843,-0.5,-1.75,-1.5177282,0.03,35.0,33.782856,0.0,57.0,2956.0,760.0,1.0,211.09193,30.0,80,10,<unknown>,<unknown>,15,5,17,4
844,-0.505,-1.75,-1.4894469,0.0301,35.0,33.977142,0.0,99.0,2973.0,760.0,1.0,207.75473,10.0,74,10,<unknown>,<unknown>,22,5,17,4
845,-0.51500005,-1.75,-1.5624843,0.0303,35.0,34.754284,0.0,59.0,3041.0,760.0,1.0,216.37314,50.0,77,10,<unknown>,<unknown>,16,5,19,4
846,-0.51000005,-1.75,-1.4854583,0.0302,35.0,36.034286,0.0,59.0,3153.0,760.0,1.0,207.28407,70.0,82,10,<unknown>,<unknown>,14,5,19,4
847,-0.335,-1.75,-1.6257854,0.0267,35.0,39.028572,0.0,40.0,3415.0,760.0,1.0,223.84267,10.0,74,10,<unknown>,<unknown>,22,5,21,4
848,-0.495,-1.75,-1.4974808,0.0299,35.0,39.325714,0.0,52.0,3441.0,760.0,1.0,208.70273,10.0,78,10,<unknown>,<unknown>,16,5,21,4
849,-0.51000005,-1.75,-1.554965,0.0302,35.0,39.485714,0.0,77.0,3455.0,760.0,1.0,215.48587,10.0,83,10,<unknown>,<unknown>,15,5,22,4
850,-0.505,-1.75,-1.5261334,0.0301,35.0,42.64,0.0,82.0,3731.0,763.0,1.0,212.08374,50.0,72,10,<unknown>,<unknown>,25,5,21,4
851,-0.51500005,-1.75,-1.5336214,0.0303,35.0,43.645714,0.0,61.0,3819.0,762.0,1.0,212.96733,10.0,74,10,<unknown>,<unknown>,24,5,22,4
852,-0.495,-1.75,-1.5559187,0.0299,35.0,45.645714,0.0,49.0,3994.0,763.0,1.0,215.5984,50.0,79,10,<unknown>,<unknown>,19,5,23,4
853,-0.52500004,-1.75,-1.5291797,0.0305,35.0,44.57143,0.0,103.0,3900.0,763.0,1.0,212.4432,50.0,68,10,<unknown>,<unknown>,27,5,23,4
854,-0.52500004,-1.75,-1.5594604,0.0305,35.0,46.057144,0.0,75.0,4030.0,762.0,1.0,216.01633,50.0,69,10,<unknown>,<unknown>,31,5,24,4
855,-0.545,-1.75,-1.5220463,0.0309,35.0,47.005714,0.0,100.0,4113.0,763.0,1.0,211.60147,30.0,76,10,<unknown>,<unknown>,23,5,26,4
856,-0.51000005,-1.75,-1.5562438,0.0302,35.0,46.388573,0.0,115.0,4059.0,762.0,1.0,215.63676,50.0,68,10,<unknown>,<unknown>,28,5,25,4
857,-0.52500004,-1.75,-1.5260949,0.0305,35.0,46.525715,0.0,70.0,4071.0,764.0,1.0,212.0792,30.0,69,10,<unknown>,<unknown>,32,5,25,4
858,-0.51500005,-1.75,-1.5150447,0.0303,35.0,45.234287,0.0,56.0,3958.0,764.0,1.0,210.77527,90.0,75,10,<unknown>,<unknown>,23,5,26,4
859,-0.51500005,-1.75,-1.5489095,0.0303,35.0,47.36,0.0,54.0,4144.0,762.0,1.0,214.77133,70.0,69,10,<unknown>,<unknown>,25,5,27,4
860,-0.52500004,-1.75,-1.5178164,0.0305,35.0,46.24,0.0,144.0,4046.0,764.0,1.0,211.10234,10.0,68,10,<unknown>,<unknown>,33,5,24,4
861,-0.52000004,-1.75,-1.5426836,0.0304,35.0,45.497143,0.0,66.0,3981.0,764.0,1.0,214.03667,90.0,76,10,<unknown>,<unknown>,25,5,26,4
862,-0.545,-1.75,-1.528635,0.0309,35.0,45.68,0.0,139.0,3997.0,765.0,1.0,212.37894,10.0,70,10,<unknown>,<unknown>,27,5,26,4
863,-0.535,-1.75,-1.5619882,0.0307,35.0,42.994286,0.0,135.0,3762.0,765.0,1.0,216.3146,90.0,70,10,<unknown>,<unknown>,26,5,24,4
864,-0.53000003,-1.75,-1.5543605,0.0306,35.0,43.04,0.0,120.0,3766.0,766.0,1.0,215.41454,90.0,78,10,<unknown>,<unknown>,24,5,25,4
865,1.0,-2.1000001,-1.9488202,0.0154,42.0,59.98857,0.0,9.0,5249.0,766.0,1.0,261.9608,30.0,9,10,<unknown>,<unknown>,36,5,33,4
866,-0.37500003,-2.4,-1.395725,0.0275,48.0,27.35,0.0,133.0,3282.0,1036.0,1.0,196.69556,30.0,74,10,<unknown>,<unknown>,21,5,19,5
867,-0.38000003,-2.4,-1.4046413,0.0276,48.0,26.666666,0.0,134.0,3200.0,1039.0,1.0,197.74767,10.0,82,10,<unknown>,<unknown>,21,5,22,5
868,1.0,-2.4,-1.690274,0.013,48.0,29.483334,0.0,4.0,3538.0,1039.0,1.0,231.45233,90.0,3,10,<unknown>,<unknown>,22,5,22,5
869,-0.35000005,-2.4,-1.0844418,0.027,48.0,18.541666,0.0,124.0,2225.0,1040.0,1.0,159.96413,30.0,86,10,<unknown>,<unknown>,14,5,13,5
870,-0.36000004,-2.4,-1.1525564,0.0272,48.0,18.791666,0.0,63.0,2255.0,1038.0,1.0,168.00166,70.0,87,10,<unknown>,<unknown>,14,5,14,5
871,-0.36500004,-2.4,-1.3071696,0.0273,48.0,22.525,0.0,142.0,2703.0,1038.0,1.0,186.246,90.0,85,10,<unknown>,<unknown>,13,5,14,5
872,-0.33,-2.4,-1.3806503,0.0266,48.0,17.608334,0.0,48.0,2113.0,1038.0,1.0,194.91673,50.0,89,10,<unknown>,<unknown>,17,5,11,5
873,-0.36000004,-2.4,-1.397822,0.0272,48.0,18.308332,0.0,108.0,2197.0,1038.0,1.0,196.943,10.0,84,10,<unknown>,<unknown>,11,5,16,5
874,-0.36500004,-2.4,-1.5023457,0.0273,48.0,18.866667,0.0,56.0,2264.0,1039.0,1.0,209.2768,30.0,86,10,<unknown>,<unknown>,12,5,13,5
875,-0.36500004,-2.4,-1.4368142,0.0273,48.0,21.675,0.0,83.0,2601.0,1038.0,1.0,201.54407,10.0,89,10,<unknown>,<unknown>,17,5,11,5
876,1.0,-2.1000001,-1.9674413,0.0147,42.0,44.141666,0.0,9.0,5297.0,1039.0,1.0,264.15808,90.0,20,10,<unknown>,<unknown>,21,5,25,5
877,1.0,-2.1000001,-1.9183763,0.0142,42.0,52.24762,0.0,7.0,5486.0,912.0,1.0,258.3684,50.0,4,10,<unknown>,<unknown>,34,5,36,4
878,1.0,-2.1000001,-1.2329187,0.0121,42.0,18.552382,0.0,2.0,1948.0,913.0,1.0,177.4844,90.0,0,10,<unknown>,<unknown>,13,5,12,4
879,1.0,-2.1000001,-1.6978492,0.0128,42.0,33.49524,0.0,4.0,3517.0,912.0,1.0,232.3462,10.0,1,10,<unknown>,<unknown>,23,5,22,4
880,1.0,-2.1000001,-1.5193108,0.0122,42.0,27.190475,0.0,3.0,2855.0,912.0,1.0,211.27867,30.0,1,10,<unknown>,<unknown>,18,5,17,4
881,1.0,-2.7,-1.7512909,0.0154,54.0,24.776922,0.0,11.0,3221.0,1112.0,1.0,238.65233,70.0,50,10,<unknown>,<unknown>,23,6,18,5
882,1.0,-2.7,-1.5263435,0.0122,54.0,21.244444,0.0,3.0,2868.0,1154.0,1.0,212.10854,90.0,1,10,<unknown>,<unknown>,18,6,18,5
883,1.0,-2.7,-1.7033328,0.0128,54.0,27.148148,0.0,4.0,3665.0,1152.0,1.0,232.99327,50.0,1,10,<unknown>,<unknown>,23,6,23,5
884,1.0,-2.7,-1.6989164,0.0128,54.0,26.970371,0.0,4.0,3641.0,1153.0,1.0,232.47214,70.0,1,10,<unknown>,<unknown>,23,6,22,5
885,1.0,-2.7,-1.950104,0.0135,54.0,37.711113,0.0,6.0,5091.0,1155.0,1.0,262.11227,50.0,2,10,<unknown>,<unknown>,32,6,32,5
886,1.0,-2.0,-1.8884323,0.0145,40.0,36.77778,0.0,9.0,4965.0,1153.0,1.0,254.835,90.0,22,10,<unknown>,<unknown>,32,6,30,5
887,1.0,-2.0,-1.8996903,0.0139,40.0,49.02,0.0,6.0,4902.0,872.0,1.0,256.16345,50.0,3,10,<unknown>,<unknown>,32,5,30,4
888,1.0,-2.0,-1.5059503,0.0126,40.0,27.54,0.0,3.0,2754.0,870.0,1.0,209.70213,70.0,1,10,<unknown>,<unknown>,17,5,18,4
889,1.0,-2.0,-1.8199723,0.0135,40.0,42.99,0.0,5.0,4299.0,870.0,1.0,246.75673,30.0,2,10,<unknown>,<unknown>,27,5,27,4
890,1.0,-2.0,-1.2454152,0.012,40.0,19.34,0.0,2.0,1934.0,871.0,1.0,178.959,30.0,0,10,<unknown>,<unknown>,12,5,12,4
891,-0.17,-3.3,-0.7336082,0.0234,66.0,13.16129,0.0,35.0,2040.0,1310.0,1.0,118.565765,70.0,90,10,<unknown>,<unknown>,12,6,12,5
892,1.0,-3.3,-1.6961192,0.0129,66.0,23.28387,0.0,4.0,3609.0,1311.0,1.0,232.14206,70.0,3,10,<unknown>,<unknown>,23,6,22,5
893,1.0,-3.3,-1.6953057,0.0129,66.0,23.232258,0.0,4.0,3601.0,1316.0,1.0,232.04607,90.0,2,10,<unknown>,<unknown>,22,6,23,5
894,1.0,-3.3,-1.7027745,0.0129,66.0,23.67742,0.0,4.0,3670.0,1314.0,1.0,232.9274,90.0,1,10,<unknown>,<unknown>,23,6,23,5
895,1.0,-3.3,-1.8419656,0.0134,66.0,28.787096,0.0,5.0,4462.0,1315.0,1.0,249.35193,50.0,2,10,<unknown>,<unknown>,28,6,28,5
896,1.0,-2.4,-1.8207898,0.0146,48.0,28.180645,0.0,9.0,4368.0,1314.0,1.0,246.8532,10.0,27,10,<unknown>,<unknown>,27,6,27,5
897,1.0,-2.4,-1.9096735,0.0144,48.0,43.708332,0.0,8.0,5245.0,1032.0,1.0,257.34146,10.0,13,10,<unknown>,<unknown>,35,6,29,5
898,1.0,-2.4,-1.999318,0.0141,48.0,46.416668,0.0,7.0,5570.0,1031.0,1.0,267.91953,50.0,4,10,<unknown>,<unknown>,38,6,33,5
899,1.0,-2.4,-1.938814,0.0151,48.0,43.3,0.0,10.0,5196.0,1035.0,1.0,260.78006,10.0,22,10,<unknown>,<unknown>,36,6,31,5
900,1.0,-2.4,-1.8130678,0.014,48.0,37.958332,0.0,6.0,4555.0,1035.0,1.0,245.942,10.0,4,10,<unknown>,<unknown>,38,6,28,5
901,-0.335,-2.4,-1.3161407,0.0267,48.0,24.175,0.0,47.0,2901.0,1038.0,1.0,187.3046,30.0,77,10,<unknown>,<unknown>,19,6,19,5
902,1.0,-2.4,-1.9308096,0.0137,48.0,40.941666,0.0,6.0,4913.0,1038.0,1.0,259.83554,90.0,4,10,<unknown>,<unknown>,34,6,28,5
903,1.0,-2.15,-1.8675932,0.0149,43.0,39.416668,0.0,9.0,4730.0,1038.0,1.0,252.37599,90.0,17,10,<unknown>,<unknown>,32,6,28,5
904,1.0,-2.15,-1.9195001,0.0139,43.0,44.809303,0.0,6.0,4817.0,934.0,1.0,258.501,50.0,4,10,<unknown>,<unknown>,30,5,32,5
905,1.0,-2.15,-1.8647045,0.0149,43.0,43.80465,0.0,9.0,4709.0,934.0,1.0,252.03513,70.0,22,10,<unknown>,<unknown>,30,5,30,5
906,1.0,-2.15,-1.8274717,0.0164,43.0,41.060467,0.0,13.0,4414.0,934.0,1.0,247.64166,30.0,41,10,<unknown>,<unknown>,23,5,32,5
907,-0.035000034,-2.15,-1.6384045,0.0207,43.0,35.823257,0.0,27.0,3851.0,934.0,1.0,225.33173,50.0,71,10,<unknown>,<unknown>,21,5,24,5
908,1.0,-2.15,-1.6540684,0.02,43.0,35.96279,0.0,25.0,3866.0,934.0,1.0,227.18007,70.0,67,10,<unknown>,<unknown>,29,5,25,5
909,1.0,-2.15,-1.776626,0.0178,43.0,39.367443,0.0,18.0,4232.0,933.0,1.0,241.64186,50.0,58,10,<unknown>,<unknown>,23,5,27,5
910,1.0,-2.15,-1.8962792,0.0156,43.0,43.386047,0.0,11.0,4664.0,933.0,1.0,255.76094,50.0,31,10,<unknown>,<unknown>,28,5,28,5
911,-0.26000002,-2.15,-1.5332057,0.0252,43.0,31.07907,0.0,42.0,3341.0,936.0,1.0,212.91827,10.0,78,10,<unknown>,<unknown>,24,5,22,5
912,1.0,-2.15,-1.7380933,0.0184,43.0,41.56279,0.0,20.0,4468.0,933.0,1.0,237.095,50.0,61,10,<unknown>,<unknown>,26,5,29,5
913,1.0,-2.15,-1.7514609,0.0181,43.0,43.181396,0.0,19.0,4642.0,933.0,1.0,238.6724,70.0,58,10,<unknown>,<unknown>,24,5,28,5
914,1.0,-2.15,-1.8089757,0.0175,43.0,46.76279,0.0,17.0,5027.0,935.0,1.0,245.45914,50.0,52,10,<unknown>,<unknown>,33,5,31,5
915,1.0,-2.15,-1.8290027,0.016,43.0,48.65116,0.0,12.0,5230.0,934.0,1.0,247.82233,90.0,28,10,<unknown>,<unknown>,31,5,34,5
916,-0.0049999915,-2.15,-1.6454588,0.0201,43.0,40.623257,0.0,25.0,4367.0,934.0,1.0,226.16414,70.0,64,10,<unknown>,<unknown>,24,5,30,5
917,-0.38500002,-2.15,-1.3826401,0.0277,43.0,31.804651,0.0,66.0,3419.0,933.0,1.0,195.15154,10.0,76,10,<unknown>,<unknown>,21,5,20,5
918,-0.33,-2.15,-1.3525735,0.0266,43.0,31.544186,0.0,46.0,3391.0,935.0,1.0,191.60367,30.0,75,10,<unknown>,<unknown>,30,5,23,5
919,-0.39499998,-2.15,-1.3657627,0.0279,43.0,29.888372,0.0,117.0,3213.0,934.0,1.0,193.16,10.0,77,10,<unknown>,<unknown>,19,5,22,5
920,-0.40500006,-2.15,-1.3469752,0.0281,43.0,30.43721,0.0,84.0,3272.0,934.0,1.0,190.94307,50.0,77,10,<unknown>,<unknown>,20,5,19,5
921,-0.5,-1.8000001,-1.4448887,0.03,36.0,37.0,0.0,71.0,3330.0,789.0,1.0,202.49687,30.0,74,10,<unknown>,<unknown>,22,5,21,4
922,-0.10000002,-1.5500001,-1.6758051,0.022,31.0,49.974194,0.0,24.0,3873.0,680.0,1.0,229.745,10.0,62,10,<unknown>,<unknown>,25,5,27,4
923,-0.055,-1.9,-1.6921238,0.0211,38.0,41.305264,0.0,24.0,3924.0,821.0,1.0,231.67061,10.0,63,10,<unknown>,<unknown>,26,5,24,4
924,-0.015000068,-1.9,-1.6883543,0.0203,38.0,41.168423,0.0,24.0,3911.0,826.0,1.0,231.2258,70.0,69,10,<unknown>,<unknown>,24,5,25,4
925,1.0,-1.9,-1.7003299,0.02,38.0,42.51579,0.0,23.0,4039.0,827.0,1.0,232.63893,30.0,67,10,<unknown>,<unknown>,24,5,25,4
926,-0.21500002,-1.9,-1.5007982,0.0243,38.0,38.736843,0.0,36.0,3680.0,828.0,1.0,209.0942,70.0,67,10,<unknown>,<unknown>,23,5,21,4
927,-0.45,-1.9,-1.4149842,0.029,38.0,35.031578,0.0,90.0,3328.0,827.0,1.0,198.96814,10.0,77,10,<unknown>,<unknown>,21,5,21,4
928,-0.445,-1.9,-1.4134029,0.0289,38.0,34.778946,0.0,53.0,3304.0,828.0,1.0,198.78154,70.0,79,10,<unknown>,<unknown>,21,5,21,4
929,-0.445,-1.9,-1.4371406,0.0289,38.0,34.526318,0.0,96.0,3280.0,829.0,1.0,201.5826,70.0,71,10,<unknown>,<unknown>,20,5,21,4
930,-0.035000034,-1.9,-1.679982,0.0207,38.0,44.010525,0.0,25.0,4181.0,828.0,1.0,230.23787,10.0,66,10,<unknown>,<unknown>,26,5,26,4
931,-0.45,-1.9,-1.517769,0.029,38.0,36.23158,0.0,54.0,3442.0,828.0,1.0,211.09674,70.0,79,10,<unknown>,<unknown>,21,5,21,4
932,-0.45500007,-1.9,-1.4866419,0.0291,38.0,36.8,0.0,112.0,3496.0,828.0,1.0,207.42374,10.0,71,10,<unknown>,<unknown>,21,5,21,4
933,-0.45,-1.9,-1.5214001,0.029,38.0,37.31579,0.0,82.0,3545.0,828.0,1.0,211.5252,90.0,80,10,<unknown>,<unknown>,22,5,22,4
